# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Mar  9 11:52:19 2021
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN disc_facility:  Discovery Facility
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
#
pl_name,hostname,disc_facility,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag
NGTS-3 A b,NGTS-3 A,Paranal Observatory,1.67537280,0.00000300,-0.00000300,0,0.023000,0.007000,-0.005000,0,16.589,4.147,-4.147,0,1.480,0.370,-0.370,0,756.43540,82.63580,-82.63580,0,2.38000,0.26000,-0.26000,0,Mass,,,,,,,,,,,,,0
NGTS-4 b,NGTS-4,Paranal Observatory,1.33735080,0.00000800,-0.00000800,0,0.019000,0.005000,-0.005000,0,3.180,0.260,-0.260,0,0.284,0.023,-0.023,0,20.60000,3.00000,-3.00000,0,0.06481,0.00944,-0.00944,0,Mass,0.000000,,,0,,,,,1650,400,-400,0,0
NGTS-5 b,NGTS-5,Paranal Observatory,3.35698660,0.00000260,-0.00000260,0,0.038200,0.001300,-0.001300,0,12.733,0.258,-0.258,0,1.136,0.023,-0.023,0,72.78307,11.75971,-11.75971,0,0.22900,0.03700,-0.03700,0,Mass,0.000000,,,0,,,,,952,24,-24,0,0
NGTS-6 b,NGTS-6,Paranal Observatory,0.88205900,0.00000080,-0.00000080,0,0.016770,0.000320,-0.000320,0,14.863,1.087,-1.255,0,1.326,0.097,-0.112,0,425.57437,8.89924,-8.89924,0,1.33900,0.02800,-0.02800,0,Mass,0.000000,,,0,,,,,1284,12,-12,0,0
NGTS-8 b,NGTS-8,Paranal Observatory,2.49970000,0.00001000,-0.00001000,0,0.035000,0.001000,-0.001000,0,12.218,0.336,-0.336,0,1.090,0.030,-0.030,0,295.58190,12.71320,-9.53490,0,0.93000,0.04000,-0.03000,0,Mass,0.010000,0.014000,-0.010000,0,503.00,33.00,-33.00,0,1345,19,-19,0,0
NGTS-9 b,NGTS-9,Paranal Observatory,4.43527000,0.00002000,-0.00002000,0,0.058000,0.003000,-0.002000,0,11.994,0.673,-0.673,0,1.070,0.060,-0.060,0,921.70700,54.03110,-54.03110,0,2.90000,0.17000,-0.17000,0,Mass,0.060000,0.076000,-0.052000,0,729.00,80.00,-80.00,0,1448,36,-36,0,0
NN Ser c,NN Ser,Multiple Observatories,5573.55000000,102.20000000,-102.20000000,0,5.350000,0.060000,-0.060000,0,12.600,,,0,1.130,,,0,2329.60000,98.52000,-98.52000,0,7.33000,0.31000,-0.31000,0,Mass,0.080000,0.050000,-0.050000,0,,,,,,,,,0
NN Ser d,NN Ser,Multiple Observatories,2883.50000000,182.50000000,-182.50000000,0,3.430000,0.140000,-0.140000,0,13.300,,,0,1.190,,,0,731.00000,158.90000,-158.90000,0,2.30000,0.50000,-0.50000,0,Mass,0.190000,0.050000,-0.050000,0,,,,,,,,,0
NSVS 14256825 b,NSVS 14256825,Multiple Observatories,3225.00000000,22.00000000,-22.00000000,0,3.120000,0.070000,-0.070000,0,12.300,,,0,1.100,,,0,4497.29450,50.85280,-50.85280,0,14.15000,0.16000,-0.16000,0,Msini,0.120000,0.020000,-0.020000,0,,,,,,,,,0
NY Vir b,NY Vir,Multiple Observatories,3160.00000000,62.00000000,-62.00000000,0,3.300000,,,0,13.300,,,0,1.190,,,0,730.97800,95.34500,-95.34500,0,2.30000,0.30000,-0.30000,0,Mass,0.150000,0.080000,-0.080000,0,,,,,,,,,0
NY Vir c,NY Vir,Winer Observatory,8799.00000000,240.00000000,-240.00000000,0,,,,,12.800,,,0,1.140,,,0,1760.77820,63.56600,-63.56600,0,5.54000,0.20000,-0.20000,0,Msini,0.150000,0.010000,-0.010000,0,,,,,,,,,0
OGLE-2003-BLG-235L b,OGLE-2003-BLG-235L,OGLE,,,,,4.300000,2.500000,-0.800000,0,13.200,,,0,1.180,,,0,830.00000,300.00000,-200.00000,0,2.60000,0.80000,-0.60000,0,Mass,,,,,,,,,,,,,0
OGLE-2005-BLG-071L b,OGLE-2005-BLG-071L,OGLE,,,,,3.600000,0.200000,-0.200000,0,13.000,,,0,1.160,,,0,1200.00000,100.00000,-100.00000,0,3.80000,0.30000,-0.40000,0,Mass,,,,,,,,,55,,,0,0
OGLE-2005-BLG-169L b,OGLE-2005-BLG-169L,OGLE,,,,,3.500000,0.300000,-0.300000,0,3.840,,,0,0.343,,,0,14.10000,0.90000,-0.90000,0,0.04440,0.00300,-0.00300,0,Mass,,,,,,,,,,,,,0
OGLE-2005-BLG-390L b,OGLE-2005-BLG-390L,OGLE,3285.00000000,3285.00000000,-1095.00000000,0,2.600000,1.500000,-0.600000,0,2.210,,,0,0.197,,,0,5.50000,5.50000,-2.70000,0,0.01700,0.01700,-0.00900,0,Mass,,,,,,,,,50,,,0,0
OGLE-2006-BLG-109L b,OGLE-2006-BLG-109L,OGLE,1788.50000000,584.00000000,-547.50000000,0,2.300000,0.500000,-0.500000,0,14.000,,,0,1.250,,,0,231.00000,19.00000,-19.00000,0,0.72700,0.06000,-0.06000,0,Mass,,,,,,,,,82,12,-12,0,0
OGLE-2006-BLG-109L c,OGLE-2006-BLG-109L,OGLE,4927.50000000,3540.50000000,-1752.00000000,0,4.500000,2.100000,-1.000000,0,11.100,,,0,0.994,,,0,86.00000,7.00000,-7.00000,0,0.27000,0.02000,-0.02000,0,Mass,0.150000,0.170000,-0.100000,0,,,,,59,7,-7,0,0
OGLE-2007-BLG-349L AB c,OGLE-2007-BLG-349L A,OGLE,2557.00000000,,,0,2.590000,0.430000,-0.340000,0,10.700,,,0,0.952,,,0,80.00000,13.00000,-13.00000,0,0.30000,0.00000,0.00000,0,Mass,,,,,,,,,,,,,0
OGLE-2007-BLG-368L b,OGLE-2007-BLG-368L,OGLE,,,,,2.800000,0.500000,-0.600000,0,4.720,,,0,0.421,,,0,20.00000,7.00000,-8.00000,0,0.06000,0.02000,-0.03000,0,Mass,,,,,,,,,,,,,0
OGLE-2008-BLG-092L b,OGLE-2008-BLG-092L,OGLE,,,,,15.000000,,,0,8.740,,,0,0.780,,,0,57.00000,,,0,0.18000,,,0,Mass,,,,,,,,,,,,,0
OGLE-2008-BLG-355L b,OGLE-2008-BLG-355L,OGLE,,,,,1.700000,0.290000,-0.300000,0,12.900,,,0,1.150,,,0,1500.00000,1200.00000,-700.00000,0,4.60000,3.70000,-2.20000,0,Mass,,,,,,,,,,,,,0
OGLE-2011-BLG-0173L b,OGLE-2011-BLG-0173L,OGLE,,,,,8.000000,,,0,9.010,,,0,0.804,,,0,60.00000,57.00000,-35.00000,0,0.19000,0.18000,-0.11000,0,Mass,,,,,,,,,,,,,0
OGLE-2011-BLG-0251L b,OGLE-2011-BLG-0251L,OGLE,,,,,2.720000,0.750000,-0.750000,0,14.200,,,0,1.270,,,0,170.00000,67.00000,-67.00000,0,0.53000,0.21000,-0.21000,0,Mass,,,,,,,,,,,,,0
OGLE-2011-BLG-0265L b,OGLE-2011-BLG-0265L,OGLE,,,,,1.890000,0.250000,-0.200000,0,13.900,,,0,1.240,,,0,280.00000,86.00000,-57.00000,0,0.88000,0.27000,-0.18000,0,Mass,,,,,,,,,,,,,0
OGLE-2012-BLG-0026L b,OGLE-2012-BLG-0026L,OGLE,,,,,4.000000,0.500000,-0.500000,0,7.720,,,0,0.688,,,0,46.10000,2.60000,-2.60000,0,0.14500,0.00820,-0.00820,0,Mass,,,,,,,,,,,,,0
OGLE-2012-BLG-0026L c,OGLE-2012-BLG-0026L,OGLE,,,,,4.800000,0.700000,-0.700000,0,13.900,,,0,1.240,,,0,270.00000,20.00000,-20.00000,0,0.86000,0.06000,-0.06000,0,Mass,,,,,,,,,,,,,0
OGLE-2012-BLG-0358L b,OGLE-2012-BLG-0358L,OGLE,,,,,0.870000,0.030000,-0.030000,0,13.400,,,0,1.200,,,0,588.00000,60.00000,-60.00000,0,1.85000,0.19000,-0.19000,0,Mass,,,,,,,,,,,,,0
OGLE-2012-BLG-0406L b,OGLE-2012-BLG-0406L,OGLE,,,,,3.450000,0.260000,-0.260000,0,13.200,,,0,1.180,,,0,868.00000,140.00000,-140.00000,0,2.73000,0.43000,-0.43000,0,Mass,,,,,,,,,,,,,0
OGLE-2012-BLG-0563L b,OGLE-2012-BLG-0563L,OGLE,,,,,0.740000,0.260000,-0.420000,0,13.600,,,0,1.210,,,0,120.00000,44.00000,-73.00000,0,0.39000,0.14000,-0.23000,0,Mass,,,,,,,,,,,,,0
OGLE-2012-BLG-0724L b,OGLE-2012-BLG-0724L,OGLE,,,,,1.600000,0.400000,-0.300000,0,14.300,,,0,1.270,,,0,150.00000,170.00000,-83.00000,0,0.47000,0.54000,-0.26000,0,Mass,,,,,,,,,,,,,0
OGLE-2012-BLG-0838L b,OGLE-2012-BLG-0838L,OGLE,,,,,4.430000,0.710000,-0.810000,0,8.390,,,0,0.748,,,0,53.10000,38.50000,-260.00000,0,0.16700,0.12100,-0.83000,0,Mass,,,,,,,,,,,,,0
OGLE-2012-BLG-0950L b,OGLE-2012-BLG-0950L,OGLE,,,,,2.600000,0.300000,-0.500000,0,6.560,,,0,0.585,,,0,35.00000,10.00000,-6.00000,0,0.11000,0.03000,-0.02000,0,Mass,,,,,,,,,,,,,0
OGLE-2013-BLG-0102L b,OGLE-2013-BLG-0102L,OGLE,,,,,0.800000,0.080000,-0.080000,0,12.300,,,0,1.100,,,0,4100.00000,600.00000,-600.00000,0,13.00000,2.00000,-2.00000,0,Mass,,,,,,,,,,,,,0
OGLE-2013-BLG-0132L b,OGLE-2013-BLG-0132L,OGLE,,,,,3.600000,1.400000,-1.200000,0,11.600,,,0,1.030,,,0,92.00000,51.00000,-41.00000,0,0.29000,0.16000,-0.13000,0,Mass,,,,,,,,,,,,,0
OGLE-2013-BLG-0341L B b,OGLE-2013-BLG-0341L B,OGLE,,,,,0.702000,0.022000,-0.022000,0,1.160,,,0,0.104,,,0,1.66000,0.18000,-0.18000,0,0.00522,0.00057,-0.00057,0,Mass,,,,,,,,,,,,,0
OGLE-2013-BLG-0911L b,OGLE-2013-BLG-0911L,OGLE,,,,,0.390000,0.050000,-0.030000,0,12.500,,,0,1.120,,,0,3020.00000,864.00000,-537.00000,0,9.51000,2.72000,-1.69000,0,Mass,,,,,,,,,,,,,0
OGLE-2013-BLG-1721L b,OGLE-2013-BLG-1721L,OGLE,,,,,2.600000,0.500000,-0.700000,0,14.100,,,0,1.260,,,0,200.00000,110.00000,-99.00000,0,0.64000,0.35000,-0.31000,0,Mass,,,,,,,,,,,,,0
OGLE-2013-BLG-1761L b,OGLE-2013-BLG-1761L,OGLE,,,,,1.800000,0.500000,-0.500000,0,13.200,,,0,1.180,,,0,860.00000,790.00000,-480.00000,0,2.70000,2.50000,-1.50000,0,Mass,,,,,,,,,,,,,0
OGLE-2014-BLG-0124L b,OGLE-2014-BLG-0124L,OGLE,,,,,3.110000,0.490000,-0.490000,0,14.200,,,0,1.270,,,0,160.00000,51.00000,-51.00000,0,0.51000,0.16000,-0.16000,0,Mass,,,,,,,,,,,,,0
OGLE-2014-BLG-0676L b,OGLE-2014-BLG-0676L,OGLE,,,,,4.400000,2.160000,-1.460000,0,13.100,,,0,1.170,,,0,982.00000,324.00000,-356.00000,0,3.09000,1.02000,-1.12000,0,Mass,,,,,,,,,,,,,0
OGLE-2014-BLG-1722L b,OGLE-2014-BLG-1722L,OGLE,,,,,1.500000,0.600000,-0.600000,0,8.590,,,0,0.766,,,0,55.30000,51.30000,-33.10000,0,0.17400,0.16100,-0.10400,0,Mass,,,,,,,,,,,,,0
OGLE-2014-BLG-1722L c,OGLE-2014-BLG-1722L,OGLE,,,,,1.700000,0.700000,-0.600000,0,11.000,,,0,0.978,,,0,83.70000,86.40000,-51.20000,0,0.26300,0.27200,-0.16100,0,Mass,,,,,,,,,,,,,0
OGLE-2014-BLG-1760L b,OGLE-2014-BLG-1760L,OGLE,,,,,1.750000,0.340000,-0.330000,0,14.200,,,0,1.260,,,0,180.00000,110.00000,-83.00000,0,0.56000,0.34000,-0.26000,0,Mass,,,,,,,,,,,,,0
OGLE-2015-BLG-0051L b,OGLE-2015-BLG-0051L,OGLE,,,,,0.730000,0.080000,-0.080000,0,14.000,,,0,1.250,,,0,230.00000,210.00000,-20.00000,0,0.72000,0.65000,-0.07000,0,Mass,,,,,,,,,,,,,0
OGLE-2015-BLG-0954L b,OGLE-2015-BLG-0954L,KMTNet,,,,,1.600000,1.300000,-0.700000,0,13.100,,,0,1.170,,,0,1100.00000,1200.00000,-510.00000,0,3.40000,3.70000,-1.60000,0,Mass,,,,,,,,,,,,,0
OGLE-2015-BLG-0966L b,OGLE-2015-BLG-0966L,OGLE,,,,,2.700000,,,0,4.860,,,0,0.433,,,0,21.00000,2.00000,-2.00000,0,0.06600,0.00600,-0.00600,0,Mass,,,,,,,,,,,,,0
OGLE-2015-BLG-1649L b,OGLE-2015-BLG-1649L,OGLE,,,,,2.070000,0.650000,-0.770000,0,13.200,,,0,1.180,,,0,807.00000,470.00000,-442.00000,0,2.54000,1.48000,-1.39000,0,Mass,,,,,,,,,,,,,0
OGLE-2015-BLG-1670L b,OGLE-2015-BLG-1670L,OGLE,,,,,2.620000,0.580000,0.600000,0,4.420,,,0,0.394,,,0,17.90000,9.60000,-8.80000,0,0.05630,0.03000,-0.02800,0,Mass,,,,,,,,,,,,,0
OGLE-2015-BLG-1771L b,OGLE-2015-BLG-1771L,OGLE,,,,,0.850000,0.160000,-0.160000,0,14.300,,,0,1.280,,,0,138.00000,214.00000,-80.00000,0,0.43300,0.67400,-0.25100,0,Mass,,,,,,,,,,,,,0
OGLE-2016-BLG-0263L b,OGLE-2016-BLG-0263L,OGLE,,,,,5.400000,1.100000,-1.600000,0,13.000,,,0,1.160,,,0,1300.00000,2100.00000,-790.00000,0,4.10000,6.50000,-2.50000,0,Mass,,,,,,,,,,,,,0
OGLE-2016-BLG-0613L AB b,OGLE-2016-BLG-0613L AB,OGLE,,,,,6.400000,2.510000,-2.630000,0,13.000,,,0,1.160,,,0,1330.00000,1010.00000,-772.00000,0,4.18000,3.19000,-2.43000,0,Mass,,,,,,,,,,,,,0
OGLE-2016-BLG-1067L b,OGLE-2016-BLG-1067L,OGLE,,,,,1.700000,0.380000,-0.390000,0,14.300,,,0,1.280,,,0,140.00000,67.00000,-54.00000,0,0.43000,0.21000,-0.17000,0,Mass,,,,,,,,,,,,,0
OGLE-2016-BLG-1190L b,OGLE-2016-BLG-1190L,OGLE,1224.00000000,1896.00000000,-300.00000000,0,2.170000,1.870000,-0.380000,0,12.300,,,0,1.100,,,0,4253.00000,280.00000,-260.00000,0,13.38000,0.88000,-0.82000,0,Mass,,,,,,,,,,,,,0
OGLE-2016-BLG-1195L b,OGLE-2016-BLG-1195L,OGLE,,,,,1.160000,0.160000,-0.130000,0,1.110,,,0,0.099,,,0,1.43000,0.45000,-0.32000,0,0.00450,0.00140,-0.00100,0,Mass,,,,,,,,,,,,,0
OGLE-2016-BLG-1227L b,OGLE-2016-BLG-1227L,OGLE,,,,,3.400000,2.100000,-1.000000,0,13.900,,,0,1.240,,,0,250.00000,413.00000,-120.00000,0,0.79000,1.30000,-0.39000,0,Mass,,,,,,,,,,,,,0
OGLE-2017-BLG-0173L b,OGLE-2017-BLG-0173L,OGLE,,,,,3.913000,1.615000,-1.649000,0,1.620,,,0,0.145,,,0,3.26900,3.84900,-2.01500,0,0.01029,0.01211,-0.00634,0,Mass,,,,,,,,,,,,,0
OGLE-2017-BLG-0373L b,OGLE-2017-BLG-0373L,OGLE,,,,,2.424000,0.757000,-0.783000,0,14.000,,,0,1.250,,,0,127.00000,202.00000,-82.00000,0,0.40100,0.63700,-0.25700,0,Mass,,,,,,,,,,,,,0
OGLE-2017-BLG-0406L b,OGLE-2017-BLG-0406L,OGLE,,,,,3.500000,0.300000,-0.300000,0,14.200,,,0,1.270,,,0,130.00000,20.00000,-20.00000,0,0.41000,0.05000,-0.05000,0,Mass,,,,,,,,,,,,,0
OGLE-2017-BLG-0482L b,OGLE-2017-BLG-0482L,OGLE,,,,,1.800000,0.600000,-0.700000,0,2.950,,,0,0.263,,,0,9.00000,9.00000,-4.50000,0,0.02800,0.02800,-0.01400,0,Mass,,,,,,,,,,,,,0
OGLE-2017-BLG-0604L b,OGLE-2017-BLG-0604L,OGLE,,,,,4.060000,1.910000,-1.340000,0,14.200,,,0,1.270,,,0,160.00000,67.00000,-67.00000,0,0.51000,0.21000,-0.21000,0,Mass,,,,,,,,,,,,,0
OGLE-2017-BLG-1140L b,OGLE-2017-BLG-1140L,OGLE,,,,,1.020000,0.150000,-0.150000,0,13.500,,,0,1.210,,,0,505.00000,110.00000,-83.00000,0,1.59000,0.35000,-0.26000,0,Mass,,,,,,,,,,,,,0
OGLE-2017-BLG-1375L b,OGLE-2017-BLG-1375L,OGLE,,,,,3.040000,1.160000,-0.750000,0,12.400,,,0,1.110,,,0,3585.00000,2770.00000,-1070.00000,0,11.28000,8.73000,-3.38000,0,Mass,,,,,,,,,,,,,0
OGLE-2017-BLG-1434L b,OGLE-2017-BLG-1434L,OGLE,,,,,1.180000,0.100000,-0.100000,0,1.960,,,0,0.175,,,0,4.50000,0.50000,-0.50000,0,0.01400,0.00200,-0.00200,0,Mass,,,,,,,,,,,,,0
OGLE-2017-BLG-1522L b,OGLE-2017-BLG-1522L,OGLE,,,,,0.590000,0.120000,-0.110000,0,14.000,,,0,1.250,,,0,240.00000,400.00000,-130.00000,0,0.75000,1.26000,-0.40000,0,Mass,,,,,,,,,,,,,0
OGLE-2018-BLG-0596L b,OGLE-2018-BLG-0596L,OGLE,,,,,0.970000,0.130000,-0.130000,0,3.810,,,0,0.340,,,0,13.93000,1.56000,-1.56000,0,0.04383,0.00491,-0.00491,0,Mass,,,,,,,,,,,,,0
OGLE-2018-BLG-0677L b,OGLE-2018-BLG-0677L,OGLE,,,,,0.630000,0.200000,-0.170000,0,1.820,,,0,0.162,,,0,3.96000,5.88000,-2.66000,0,0.01250,0.01850,-0.00840,0,Mass,,,,,,,,,,,,,0
OGLE-2018-BLG-0740L b,OGLE-2018-BLG-0740L,OGLE,5480.00000000,1200.00000000,-1200.00000000,0,5.000000,0.300000,-0.300000,0,12.900,,,0,1.150,,,0,1500.00000,200.00000,-200.00000,0,4.80000,0.60000,-0.60000,0,Mass,0.000000,,,0,,,,,,,,,0
OGLE-2018-BLG-1011L b,OGLE-2018-BLG-1011L,OGLE,,,,,1.800000,2.100000,-1.500000,0,13.500,,,0,1.200,,,0,570.00000,1100.00000,-350.00000,0,1.80000,3.40000,-1.10000,0,Mass,,,,,,,,,,,,,0
OGLE-2018-BLG-1011L c,OGLE-2018-BLG-1011L,OGLE,,,,,0.800000,0.900000,-0.600000,0,13.200,,,0,1.180,,,0,890.00000,1600.00000,-540.00000,0,2.80000,5.10000,-1.70000,0,Mass,,,,,,,,,,,,,0
OGLE-2018-BLG-1269L b,OGLE-2018-BLG-1269L,OGLE,,,,,4.510000,1.660000,-1.150000,0,14.100,,,0,1.250,,,0,210.00000,130.00000,-67.00000,0,0.67000,0.41000,-0.21000,0,Mass,,,,,,,,,,,,,0
OGLE-2018-BLG-1700L b,OGLE-2018-BLG-1700L,OGLE,,,,,2.800000,3.200000,-2.500000,0,12.900,,,0,1.150,,,0,1400.00000,966.00000,-636.00000,0,4.40000,3.04000,-2.00000,0,Mass,,,,,,,,,,,,,0
OGLE-TR-10 b,OGLE-TR-10,OGLE,3.10127800,,,0,0.043400,0.001300,-0.001500,0,14.011,1.569,-1.345,0,1.250,0.140,-0.120,0,197.04600,44.49400,-44.49400,0,0.62000,0.14000,-0.14000,0,Mass,0.820000,,,1,,,,,1702,54,-54,0,0
OGLE-TR-111 b,OGLE-TR-111,OGLE,4.01444630,0.00000100,-0.00000100,0,0.047300,0.001500,-0.001400,0,11.422,0.291,-0.291,0,1.019,0.026,-0.026,0,174.79900,31.78200,-31.78200,0,0.55000,0.10000,-0.10000,0,Mass,0.540000,,,1,,,,,1019,20,-20,0,0
OGLE-TR-113 b,OGLE-TR-113,OGLE,1.43247520,,,0,0.022890,0.000160,-0.000150,0,12.251,0.314,-0.213,0,1.093,0.028,-0.019,0,400.44900,50.85100,-50.85100,0,1.26000,0.16000,-0.16000,0,Mass,0.150000,,,1,,,,,1342,22,-22,0,0
OGLE-TR-132 b,OGLE-TR-132,OGLE,1.68986800,,,0,0.030350,0.000570,-0.000530,0,13.450,1.680,-1.230,0,1.200,0.150,-0.110,0,375.02000,44.49000,-41.32000,0,1.18000,0.14000,-0.13000,0,Mass,0.600000,,,1,,,,,2013,77,-108,0,0
OGLE-TR-182 b,OGLE-TR-182,OGLE,3.97910000,0.00001000,-0.00001000,0,0.051000,0.001000,-0.001000,0,12.666,2.690,-0.897,0,1.130,0.240,-0.080,0,320.99500,47.67200,-47.67200,0,1.01000,0.15000,-0.15000,0,Mass,0.000000,,,0,,,,,1550,81,-81,0,0
OGLE-TR-211 b,OGLE-TR-211,OGLE,3.67724000,0.00003000,-0.00003000,0,0.051000,0.001000,-0.001000,0,15.244,2.018,-1.009,0,1.360,0.180,-0.090,0,327.35100,63.56300,-63.56300,0,1.03000,0.20000,-0.20000,0,Mass,0.000000,,,0,,,,,1686,90,-55,0,0
OGLE-TR-56 b,OGLE-TR-56,OGLE,1.21191890,,,0,0.023830,0.000460,-0.000510,0,15.278,0.009,-0.009,0,1.363,0.092,-0.090,0,441.77000,57.21000,-54.03000,0,1.39000,0.18000,-0.17000,0,Mass,0.670000,,,1,,,,,2212,61,-63,0,0
OGLE2-TR-L9 b,OGLE2-TR-L9,OGLE,2.48553350,0.00000070,-0.00000070,0,0.030800,0.000500,-0.000500,0,18.046,0.448,-0.448,0,1.610,0.040,-0.040,0,1430.17500,476.72500,-476.72500,0,4.50000,1.50000,-1.50000,0,Mass,,,,,,,,,2034,22,-22,0,0
Oph 11 b,Oph 11,Gemini Observatory,7300000.00000000,3650000.00000000,-3650000.00000000,0,243.000000,55.000000,-55.000000,0,12.300,,,0,1.100,,,0,4449.62000,1906.98000,-1589.15000,0,14.00000,6.00000,-5.00000,0,Mass,,,,,,,,,2175,175,-175,0,0
PDS 70 b,PDS 70,Paranal Observatory,43500.00000000,,,0,20.000000,2.000000,-2.000000,0,30.488,2.242,-1.906,0,2.720,0.200,-0.170,0,953.49000,317.83000,-317.83000,0,3.00000,1.00000,-1.00000,0,Mass,0.190000,0.150000,-0.090000,0,,,,,1204,26,-27,0,0
PDS 70 c,PDS 70,European Southern Observatory,,,,,34.000000,6.000000,-3.000000,0,22.866,6.837,-5.044,0,2.040,0.610,-0.450,0,635.66000,317.83000,-317.83000,0,2.00000,1.00000,-1.00000,0,Mass,0.110000,0.120000,-0.060000,0,,,,,995,71,-49,0,0
PH1 b,PH1,Kepler,138.31700000,0.04000000,-0.02700000,0,0.652000,0.012000,-0.012000,0,6.180,0.170,-0.170,0,0.551,0.015,-0.015,0,169.00000,,,1,0.53100,,,1,Mass,0.070200,0.002900,-0.003900,0,,,,,481,18,-18,0,0
PH2 b,PH2,Kepler,282.52550000,0.00100000,-0.00100000,0,0.828000,0.009000,-0.009000,0,10.120,0.560,-0.560,0,0.903,0.050,-0.050,0,25426.40000,,,1,80.00000,,,1,Mass,0.410000,0.080000,-0.290000,0,1.21,0.04,-0.04,0,281,7,-7,0,0
POTS-1 b,POTS-1,La Silla Observatory,3.16062960,0.00000157,-0.00000157,0,0.037340,0.000900,-0.000900,0,10.548,0.404,-0.527,0,0.941,0.036,-0.047,0,734.16000,244.72000,-244.72000,0,2.31000,0.77000,-0.77000,0,Mass,,,,,,,,,,,,,0
PSR B0329+54 b,PSR B0329+54,Multiple Facilities,10140.00000000,11.00000000,-11.00000000,0,10.260000,0.070000,-0.070000,0,1.220,,,0,0.109,,,0,1.97000,0.19000,-0.19000,0,0.00620,0.00060,-0.00060,0,Msini,0.236000,0.011000,-0.011000,0,,,,,,,,,0
PSR B1257+12 b,PSR B1257+12,Arecibo Observatory,25.26200000,0.00300000,-0.00300000,0,0.190000,,,0,0.338,,,0,0.030,,,0,0.02000,0.00200,-0.00200,0,0.00006,0.00001,-0.00001,0,Mass,0.000000,,,0,,,,,,,,,0
